,0
15246,318
15247,195
15248,337
15249,194
15250,346
15251,201
15252,354
15253,199
15254,362
15255,201
15256,364
15257,197
15258,367
15259,184
15260,369
15261,181
15262,365
15263,173
15264,369
15265,165
15266,372
15267,162
15268,373
15269,148
15270,382
15271,132
15272,388
15273,121
15274,393
15275,101
15276,403
15277,91
15278,410
15279,88
15280,423
15281,73
15282,441
15283,70
15284,452
15285,65
15286,465
15287,46
15288,482
15289,43
15290,490
15291,39
15292,499
15293,27
15294,509
15295,29
15296,515
15297,24
15298,526
15299,11
15300,531
15301,12
15302,533
15303,6
15304,541
15305,6
15306,538
15307,12
15308,534
15309,5
15310,533
15311,4
15312,524
15313,14
15314,515
15315,18
15316,510
15317,28
15318,494
15319,38
15320,482
15321,42
15322,468
15323,49
15324,445
15325,54
15326,428
15327,58
15328,406
15329,71
15330,373
15331,76
15332,345
15333,77
15334,311
15335,78
15336,271
15337,62
15338,232
15339,52
15340,185
15341,47
15342,141
15343,27
15344,102
15345,13
15346,49
15347,-11
15348,-1
15349,-45
15350,-49
15351,-57
15352,-110
15353,-70
15354,-168
15355,-86
15356,-223
15357,-87
15358,-283
15359,-91
15360,-335
15361,-99
15362,-384
15363,-94
15364,-429
15365,-97
15366,-467
15367,-94
15368,-504
15369,-82
15370,-531
15371,-79
15372,-548
15373,-72
15374,-566
15375,-59
15376,-576
15377,-50
15378,-585
15379,-41
15380,-596
15381,-35
15382,-598
15383,-30
15384,-602
15385,-17
15386,-614
15387,-26
15388,-620
15389,-40
15390,-629
15391,-37
15392,-644
15393,-50
15394,-656
15395,-62
15396,-666
15397,-63
15398,-666
15399,-85
15400,-666
15401,-101
15402,-672
15403,-106
15404,-666
15405,-124
15406,-656
15407,-135
15408,-648
15409,-145
15410,-619
15411,-162
15412,-584
15413,-168
15414,-556
15415,-171
15416,-522
15417,-172
15418,-486
15419,-162
15420,-451
15421,-158
15422,-409
15423,-159
15424,-369
15425,-151
15426,-330
15427,-151
15428,-290
15429,-150
15430,-260
15431,-143
15432,-223
15433,-148
15434,-183
15435,-145
15436,-146
15437,-140
15438,-101
15439,-138
15440,-59
15441,-120
15442,-22
15443,-105
15444,26
15445,-95
15446,72
15447,-66
15448,110
15449,-42
15450,156
15451,-16
15452,196
15453,30
15454,230
15455,62
15456,264
15457,87
15458,288
15459,109
15460,319
15461,122
15462,353
15463,138
15464,375
15465,155
15466,394
15467,161
15468,410
15469,165
15470,416
15471,172
15472,426
15473,167
15474,433
15475,168
15476,429
15477,164
15478,431
15479,156
15480,428
15481,158
15482,421
15483,146
15484,418
15485,134
15486,413
15487,133
15488,410
15489,125
15490,411
15491,117
15492,407
15493,110
15494,412
15495,94
15496,420
15497,89
15498,421
15499,83
15500,433
15501,65
15502,445
15503,59
15504,450
15505,58
15506,465
15507,53
15508,480
15509,52
15510,489
15511,50
15512,501
15513,43
15514,504
15515,46
15516,506
15517,44
15518,516
15519,40
15520,519
15521,44
15522,522
15523,37
15524,531
15525,35
15526,529
15527,38
15528,526
15529,33
15530,524
15531,35
15532,514
15533,39
15534,511
15535,40
15536,506
15537,51
15538,495
15539,57
15540,488
15541,59
15542,476
15543,75
15544,458
15545,84
15546,443
15547,94
15548,417
15549,103
15550,386
15551,101
15552,358
15553,94
15554,320
15555,88
15556,283
15557,70
15558,251
15559,55
15560,208
15561,48
15562,163
15563,18
15564,117
15565,-7
15566,64
15567,-22
15568,15
15569,-46
15570,-42
15571,-61
15572,-104
15573,-73
15574,-159
15575,-88
15576,-221
15577,-97
15578,-284
15579,-109
15580,-333
15581,-112
15582,-386
15583,-103
15584,-427
15585,-102
15586,-453
15587,-94
15588,-484
15589,-84
15590,-505
15591,-83
15592,-519
15593,-73
15594,-540
15595,-63
15596,-553
15597,-61
15598,-559
15599,-56
15600,-570
15601,-48
15602,-572
15603,-49
15604,-581
15605,-45
15606,-592
15607,-48
15608,-596
15609,-60
15610,-610
15611,-64
15612,-625
15613,-77
15614,-629
15615,-90
15616,-640
15617,-99
15618,-648
15619,-118
15620,-646
15621,-136
15622,-647
15623,-146
15624,-636
15625,-167
15626,-620
15627,-178
15628,-608
15629,-190
15630,-581
15631,-205
15632,-554
15633,-209
15634,-530
15635,-217
15636,-491
15637,-222
15638,-454
15639,-223
15640,-419
15641,-228
15642,-373
15643,-231
15644,-338
15645,-225
15646,-304
15647,-230
15648,-262
15649,-237
15650,-224
15651,-231
15652,-186
15653,-232
15654,-144
15655,-223
15656,-109
15657,-209
15658,-69
15659,-204
15660,-29
15661,-190
15662,14
15663,-167
15664,65
15665,-143
15666,107
15667,-102
15668,145
15669,-66
15670,190
15671,-35
15672,224
15673,9
15674,258
15675,44
15676,301
15677,80
15678,330
15679,112
15680,359
15681,131
15682,388
15683,155
15684,405
15685,171
15686,423
15687,181
15688,439
15689,198
15690,443
15691,208
15692,450
15693,207
15694,453
15695,217
15696,449
15697,218
15698,450
15699,214
15700,443
15701,218
15702,433
15703,214
15704,432
15705,206
15706,424
15707,205
15708,417
15709,190
15710,417
15711,177
15712,414
15713,175
15714,415
15715,158
15716,424
15717,153
15718,429
15719,148
15720,436
15721,128
15722,444
15723,122
15724,450
15725,114
15726,460
15727,110
15728,466
15729,108
15730,471
15731,99
15732,481
15733,91
15734,489
15735,93
15736,496
15737,82
15738,507
15739,76
15740,513
15741,78
15742,517
15743,68
15744,516
15745,64
15746,512
15747,65
15748,517
15749,59
15750,520
15751,59
15752,518
15753,64
15754,524
15755,60
15756,523
15757,71
15758,516
15759,78
15760,513
15761,84
15762,497
15763,105
15764,477
15765,108
15766,462
15767,114
15768,438
15769,123
15770,415
15771,118
15772,395
15773,111
15774,362
15775,106
15776,330
15777,96
15778,299
15779,85
15780,254
15781,75
15782,212
15783,55
15784,169
15785,44
15786,113
15787,28
15788,62
15789,10
15790,5
15791,3
15792,-61
15793,-12
15794,-117
15795,-32
15796,-177
15797,-36
15798,-237
15799,-41
15800,-284
15801,-43
15802,-333
15803,-34
15804,-373
15805,-35
15806,-406
15807,-29
15808,-443
15809,-24
15810,-465
15811,-19
15812,-478
15813,5
15814,-500
15815,16
15816,-509
15817,18
15818,-518
15819,36
15820,-534
15821,48
15822,-539
15823,49
15824,-549
15825,61
15826,-568
15827,59
15828,-579
15829,54
15830,-592
15831,52
15832,-604
15833,39
15834,-612
15835,33
15836,-625
15837,28
15838,-628
15839,9
15840,-625
15841,-14
15842,-627
15843,-26
15844,-617
15845,-46
15846,-600
15847,-50
15848,-587
15849,-56
15850,-564
15851,-69
15852,-537
15853,-65
15854,-507
15855,-76
15856,-469
15857,-82
15858,-436
15859,-78
15860,-400
15861,-80
15862,-357
15863,-75
15864,-323
15865,-65
15866,-289
15867,-71
15868,-248
15869,-72
15870,-215
15871,-72
15872,-174
15873,-81
15874,-129
15875,-74
15876,-92
15877,-65
15878,-47
15879,-56
15880,0
15881,-37
15882,41
15883,-15
15884,86
15885,10
15886,130
15887,54
15888,172
15889,87
15890,215
15891,111
15892,251
15893,153
15894,289
15895,176
15896,331
15897,204
15898,365
15899,234
15900,400
15901,253
15902,435
15903,274
15904,459
15905,290
15906,480
15907,293
15908,496
15909,304
15910,506
15911,310
15912,517
15913,308
15914,520
15915,320
15916,517
15917,322
15918,518
15919,319
15920,515
15921,320
15922,512
15923,314
15924,510
15925,305
15926,500
15927,298
15928,495
15929,285
15930,496
15931,272
15932,493
15933,269
15934,492
15935,250
15936,496
15937,243
15938,499
15939,236
15940,507
15941,219
15942,513
15943,216
15944,517
15945,210
15946,527
15947,205
15948,536
15949,203
15950,540
15951,191
15952,548
15953,181
15954,551
15955,180
15956,552
15957,166
15958,558
15959,160
15960,561
15961,153
15962,562
15963,136
15964,563
15965,130
15966,563
15967,125
15968,567
15969,116
15970,574
15971,115
15972,576
15973,121
15974,575
15975,117
15976,566
15977,122
15978,557
15979,129
15980,551
15981,128
15982,537
15983,142
15984,522
15985,142
15986,505
15987,141
15988,480
15989,149
15990,458
15991,146
15992,434
15993,145
15994,403
15995,141
15996,375
15997,124
15998,343
15999,117
16000,302
16001,111
16002,261
16003,89
16004,215
16005,77
16006,164
16007,58
16008,115
16009,43
16010,57
16011,35
16012,-6
16013,23
16014,-61
16015,12
16016,-121
16017,9
16018,-176
16019,-3
16020,-221
16021,-14
16022,-266
16023,0
16024,-302
16025,0
16026,-333
16027,7
16028,-367
16029,21
16030,-394
16031,21
16032,-412
16033,30
16034,-431
16035,41
16036,-447
16037,44
16038,-462
16039,57
16040,-476
16041,68
16042,-488
16043,69
16044,-508
16045,80
16046,-527
16047,75
16048,-544
16049,74
16050,-565
16051,75
16052,-582
16053,64
16054,-596
16055,54
16056,-612
16057,38
16058,-616
16059,18
16060,-617
16061,3
16062,-624
16063,-6
16064,-615
16065,-24
16066,-602
16067,-30
16068,-588
16069,-43
16070,-564
16071,-58
16072,-541
16073,-56
16074,-517
16075,-63
16076,-485
16077,-68
16078,-459
16079,-61
16080,-427
16081,-68
16082,-389
16083,-74
16084,-357
16085,-72
16086,-322
16087,-89
16088,-283
16089,-92
16090,-248
16091,-94
16092,-208
16093,-108
16094,-167
16095,-102
16096,-129
16097,-97
16098,-86
16099,-90
16100,-52
16101,-71
16102,-15
16103,-53
16104,35
16105,-26
16106,75
16107,19
16108,115
16109,50
16110,166
16111,76
16112,203
16113,112
16114,238
16115,132
16116,277
16117,156
16118,307
16119,186
16120,338
16121,203
16122,369
16123,225
16124,394
16125,244
16126,423
16127,246
16128,447
16129,264
16130,457
16131,274
16132,467
16133,276
16134,470
16135,297
16136,470
16137,297
16138,476
16139,299
16140,476
16141,307
16142,474
16143,301
16144,472
16145,300
16146,464
16147,297
16148,458
16149,284
16150,456
16151,273
16152,449
16153,265
16154,444
16155,243
16156,440
16157,231
16158,439
16159,221
16160,447
16161,210
16162,452
16163,207
16164,454
16165,193
16166,460
16167,179
16168,463
16169,173
16170,467
16171,159
16172,474
16173,148
16174,475
16175,151
16176,480
16177,133
16178,490
16179,124
16180,492
16181,118
16182,498
16183,105
16184,506
16185,107
16186,512
16187,98
16188,521
16189,90
16190,523
16191,96
16192,520
16193,94
16194,522
16195,92
16196,517
16197,109
16198,511
16199,116
16200,510
16201,122
16202,499
16203,133
16204,486
16205,130
16206,474
16207,135
16208,456
16209,138
16210,437
16211,131
16212,418
16213,128
16214,390
16215,129
16216,365
16217,114
16218,337
16219,111
16220,299
16221,102
16222,263
16223,75
16224,217
16225,68
16226,165
16227,46
16228,118
16229,30
16230,59
16231,20
16232,-5
16233,-4
16234,-60
16235,-23
16236,-119
16237,-34
16238,-170
16239,-44
16240,-213
16241,-43
16242,-259
16243,-42
16244,-299
16245,-51
16246,-333
16247,-42
16248,-365
16249,-38
16250,-383
16251,-41
16252,-399
16253,-35
16254,-417
16255,-32
16256,-424
16257,-32
16258,-436
16259,-14
16260,-451
16261,5
16262,-459
16263,11
16264,-471
16265,21
16266,-488
16267,10
16268,-507
16269,10
16270,-529
16271,10
16272,-544
16273,-12
16274,-559
16275,-23
16276,-578
16277,-36
16278,-588
16279,-51
16280,-595
16281,-59
16282,-598
16283,-72
16284,-590
16285,-88
16286,-584
16287,-92
16288,-578
16289,-104
16290,-558
16291,-114
16292,-540
16293,-115
16294,-520
16295,-124
16296,-493
16297,-128
16298,-474
16299,-128
16300,-447
16301,-138
16302,-412
16303,-149
16304,-383
16305,-152
16306,-350
16307,-167
16308,-315
16309,-168
16310,-288
16311,-166
16312,-254
16313,-172
16314,-221
16315,-160
16316,-194
16317,-158
16318,-159
16319,-151
16320,-125
16321,-126
16322,-93
16323,-108
16324,-59
16325,-87
16326,-27
16327,-53
16328,12
16329,-29
16330,52
16331,7
16332,82
16333,46
16334,117
16335,65
16336,155
16337,87
16338,184
16339,102
16340,221
16341,113
16342,255
16343,132
16344,280
16345,149
16346,306
16347,152
16348,327
16349,165
16350,342
16351,175
16352,360
16353,178
16354,369
16355,194
16356,374
16357,192
16358,377
16359,194
16360,373
16361,203
16362,374
16363,196
16364,376
16365,194
16366,369
16367,192
16368,365
16369,175
16370,363
16371,165
16372,356
16373,153
16374,365
16375,134
16376,371
16377,130
16378,371
16379,115
16380,375
16381,101
16382,380
16383,98
16384,388
16385,85
16386,401
16387,74
16388,403
16389,70
16390,406
16391,61
16392,417
16393,47
16394,420
16395,46
16396,428
16397,31
16398,437
16399,24
16400,437
16401,19
16402,446
16403,4
16404,459
16405,4
16406,468
16407,1
16408,480
16409,-10
16410,485
16411,-6
16412,489
16413,-5
16414,496
16415,-3
16416,493
16417,6
16418,492
16419,6
16420,492
16421,17
16422,482
16423,31
16424,475
16425,36
16426,466
16427,50
16428,451
16429,60
16430,441
16431,65
16432,428
16433,64
16434,402
16435,62
16436,379
16437,56
16438,351
16439,56
16440,313
16441,46
16442,276
16443,29
16444,228
16445,26
16446,180
16447,8
16448,129
16449,-2
16450,65
16451,-11
16452,6
16453,-34
16454,-44
16455,-46
16456,-103
16457,-46
16458,-156
16459,-59
16460,-200
16461,-54
16462,-247
16463,-48
16464,-282
16465,-57
16466,-311
16467,-44
16468,-341
16469,-36
16470,-363
16471,-31
16472,-387
16473,-11
16474,-404
16475,12
16476,-416
16477,30
16478,-434
16479,47
16480,-447
16481,58
16482,-461
16483,68
16484,-480
16485,82
16486,-498
16487,81
16488,-514
16489,83
16490,-537
16491,81
16492,-550
16493,64
16494,-562
16495,61
16496,-578
16497,47
16498,-587
16499,18
16500,-592
16501,1
16502,-596
16503,-11
16504,-588
16505,-27
16506,-584
16507,-26
16508,-576
16509,-37
16510,-556
16511,-41
16512,-540
16513,-34
16514,-523
16515,-40
16516,-495
16517,-39
16518,-471
16519,-41
16520,-448
16521,-49
16522,-421
16523,-53
16524,-395
16525,-56
16526,-364
16527,-67
16528,-334
16529,-71
16530,-306
16531,-76
16532,-272
16533,-84
16534,-243
16535,-77
16536,-216
16537,-76
16538,-182
16539,-69
16540,-154
16541,-45
16542,-125
16543,-32
16544,-88
16545,-16
16546,-56
16547,11
16548,-20
16549,27
16550,13
16551,56
16552,46
16553,86
16554,84
16555,95
16556,116
16557,120
16558,149
16559,135
16560,184
16561,144
16562,212
16563,161
16564,236
16565,168
16566,263
16567,172
16568,283
16569,182
16570,297
16571,185
16572,312
16573,185
16574,316
16575,191
16576,321
16577,185
16578,326
16579,186
16580,325
16581,190
16582,325
16583,180
16584,319
16585,174
16586,310
16587,167
16588,305
16589,149
16590,301
16591,143
16592,293
16593,131
16594,295
16595,105
16596,293
16597,99
16598,288
16599,79
16600,294
16601,64
16602,291
16603,62
16604,294
16605,44
16606,298
16607,37
16608,297
16609,34
16610,301
16611,20
16612,304
16613,8
16614,308
16615,2
16616,318
16617,-14
16618,328
16619,-19
16620,335
16621,-28
16622,349
16623,-51
16624,361
16625,-60
16626,365
16627,-66
16628,376
16629,-73
16630,381
16631,-72
16632,384
16633,-72
16634,389
16635,-72
16636,391
16637,-57
16638,393
16639,-59
16640,398
16641,-49
16642,388
16643,-27
16644,386
16645,-19
16646,384
16647,-4
16648,375
16649,1
16650,370
16651,1
16652,360
16653,9
16654,347
16655,8
16656,333
16657,-4
16658,310
16659,0
16660,282
16661,-3
16662,253
16663,-19
16664,210
16665,-25
16666,162
16667,-39
16668,111
16669,-53
16670,57
16671,-58
16672,5
16673,-66
16674,-47
16675,-78
16676,-101
16677,-87
16678,-142
16679,-97
16680,-182
16681,-101
16682,-225
16683,-101
16684,-255
16685,-102
16686,-285
16687,-93
16688,-312
16689,-93
16690,-326
16691,-82
16692,-349
16693,-61
16694,-372
16695,-57
16696,-385
16697,-40
16698,-409
16699,-17
16700,-436
16701,-12
16702,-452
16703,-4
16704,-482
16705,2
16706,-509
16707,-7
16708,-531
16709,-10
16710,-565
16711,-23
16712,-588
16713,-46
16714,-612
16715,-68
16716,-636
16717,-89
16718,-649
16719,-117
16720,-663
16721,-137
16722,-677
16723,-160
16724,-683
16725,-184
16726,-691
16727,-189
16728,-699
16729,-213
16730,-706
16731,-232
16732,-720
16733,-247
16734,-729
16735,-279
16736,-736
16737,-301
16738,-741
16739,-331
16740,-741
16741,-368
16742,-732
16743,-399
16744,-711
16745,-426
16746,-678
16747,-453
16748,-636
16749,-462
16750,-593
16751,-471
16752,-541
16753,-473
16754,-492
16755,-456
16756,-432
16757,-437
